,image_name,subject_id,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
914,EPS06-2_169.jpg,72336114,2.0,2.67,2,2,[2],2.0,3,8,"[2, 2, 4]",1.0,1.0,0.0,5.0,0,2.0
915,EPS06-2_170.jpg,72336115,2.0,2.0,2,2,[2],2.0,8,16,"[2, 2, 2, 2, 2, 2, 2, 2]",0.0,1.0,0.0,5.0,0,2.0
916,EPS06-2_171.jpg,72336116,4.0,4.13,4,4,[4],4.0,15,62,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6]",2.0,2.0,0.0,5.0,0,0.0
917,EPS06-2_172.jpg,72336117,2.0,2.4,2,2,[2],2.0,10,24,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 4]",2.0,1.0,0.0,5.0,0,16.0
918,EPS06-2_174.jpg,72336119,18.0,17.0,18,18,[18],18.0,12,204,"[12, 14, 16, 16, 16, 18, 18, 18, 18, 18, 18, 22]",10.0,10.0,0.0,5.0,0,4.0
919,EPS06-2_175.jpg,72336120,30.0,32.33,24,38,"[24, 28, 32, 38]",30.5,12,388,"[18, 22, 24, 24, 28, 28, 32, 32, 34, 38, 38, 70]",14.0,20.0,0.0,5.0,0,41.0
920,EPS06-2_176.jpg,72336121,6.0,6.5,6,6,[6],6.0,12,78,"[4, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8]",4.0,4.0,0.0,5.0,0,2.0
921,EPS06-2_191.jpg,72336124,4.0,4.36,4,4,[4],4.0,11,48,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6]",3.0,2.0,0.0,5.0,0,0.0
922,EPS06-2_192.jpg,72336125,2.0,2.14,2,2,[2],2.0,14,30,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",2.0,1.0,0.0,5.0,0,24.0
923,EPS06-2_194.jpg,72336127,20.0,18.55,20,20,[20],20.0,11,204,"[12, 14, 18, 18, 18, 20, 20, 20, 20, 22, 22]",6.0,10.0,0.0,5.0,0,24.0
924,EPS06-2_195.jpg,72336128,10.0,8.73,10,10,[10],10.0,11,96,"[4, 6, 8, 8, 8, 10, 10, 10, 10, 10, 12]",6.0,6.0,0.0,5.0,0,4.0
925,EPS06-2_196.jpg,72336129,6.0,6.46,6,6,[6],6.0,13,84,"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 10]",4.0,4.0,0.0,5.0,0,2.0
926,EPS06-2_211.jpg,72336131,12.0,11.2,12,12,[12],12.0,10,112,"[10, 10, 10, 10, 12, 12, 12, 12, 12, 12]",3.0,6.0,0.0,5.0,0,4.0
927,EPS06-2_212.jpg,72336132,2.0,2.0,2,2,[2],2.0,9,18,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",1.0,1.0,0.0,5.0,0,4.0
928,EPS06-2_213.jpg,72336133,16.0,16.44,16,16,[16],16.0,9,148,"[14, 16, 16, 16, 16, 16, 18, 18, 18]",8.0,8.0,0.0,5.0,0,2.0
929,EPS06-2_214.jpg,72336134,21.0,19.29,22,22,[22],22.0,14,270,"[4, 14, 16, 16, 18, 20, 20, 22, 22, 22, 22, 24, 24, 26]",10.0,12.0,0.0,5.0,0,10.0
