,subspecies,island,site_name,subject_group,image_name,subject_id,presence_absence,count_male-lek,count_male-no-lek,count_others,count_partial,count_total,quality,condition,comment,median_count,mean_count,mode_count,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
73,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_168.jpg,47967985,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
74,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_169.jpg,47967988,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
75,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_170.jpg,47967990,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
76,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_171.jpg,47967992,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
77,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_172.jpg,47967994,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
78,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_173.jpg,47967996,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
79,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_174.jpg,47967998,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
80,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_175.jpg,47968000,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
81,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_178.jpg,47968002,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
82,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_179.jpg,47968004,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
83,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_180.jpg,47968007,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
84,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_182.jpg,47968009,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
85,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_183.jpg,47968011,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
86,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_184.jpg,47968013,Y,0,1,0,0,1,Bad,Hard,0,1.0,1.2,1.0,5.0,6.0,"[1, 1, 1, 1, 2]",0.0,1.0,0.0,5.0,0,1.0
87,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_185.jpg,47968015,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
88,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_186.jpg,47968017,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
89,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_187.jpg,47968019,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
90,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_188.jpg,47968021,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
91,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_190.jpg,47968025,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
92,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_191.jpg,47968027,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
93,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_192.jpg,47968029,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
94,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_193.jpg,47968031,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
95,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_194.jpg,47968033,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
96,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_195.jpg,47968035,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
97,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_198.jpg,47968036,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
98,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_199.jpg,47968038,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
99,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_200.jpg,47968040,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
100,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_202.jpg,47968042,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
101,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_203.jpg,47968044,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
102,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_204.jpg,47968046,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
103,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_205.jpg,47968048,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
104,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_206.jpg,47968050,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
105,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_207.jpg,47968052,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
106,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_208.jpg,47968054,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
107,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_209.jpg,47968056,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
108,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_210.jpg,47968058,Y,0,1,0,0,1,Good,Visible,0,1.0,1.29,1.0,17.0,22.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5]",2.0,1.0,0.0,5.0,0,17.0
109,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_211.jpg,47968060,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
110,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_212.jpg,47968062,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
111,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_213.jpg,47968064,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
112,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_214.jpg,47968067,Y,0,0,1,0,1,Good,Hard,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
113,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_215.jpg,47968068,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
114,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_218.jpg,47968071,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
115,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_219.jpg,47968073,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
116,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_220.jpg,47968075,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
117,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_226.jpg,47968077,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
118,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_227.jpg,47968079,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
119,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_228.jpg,47968081,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
120,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_229.jpg,47968083,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
121,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_230.jpg,47968085,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
122,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_231.jpg,47968087,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
123,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_232.jpg,47968089,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
124,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_233.jpg,47968091,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
125,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_234.jpg,47968093,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
126,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_238.jpg,47968095,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
127,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_239.jpg,47968097,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
128,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_240.jpg,47968099,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
129,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_247.jpg,47968101,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
130,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_248.jpg,47968103,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
131,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_249.jpg,47968105,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
132,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_250.jpg,47968107,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
133,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_258.jpg,47968109,Y,0,1,1,0,2,Bad,Hard,0,2.0,2.22,2.0,9.0,20.0,"[1, 1, 1, 2, 2, 2, 3, 4, 4]",2.0,2.0,0.0,5.0,0,2.0
134,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_259.jpg,47968111,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
135,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_260.jpg,47968113,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
136,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_279.jpg,47968118,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
137,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_280.jpg,47968120,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
138,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_299.jpg,47968122,Y,0,1,0,0,1,Good,Visible,0,1.0,1.24,1.0,17.0,21.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4]",2.0,1.0,0.0,5.0,0,16.0
139,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_300.jpg,47968124,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
140,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_320.jpg,47968126,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
141,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_340.jpg,47968128,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
142,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_360.jpg,47968129,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
143,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_73.jpg,47968131,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
144,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_74.jpg,47968133,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
145,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_75.jpg,47968136,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
146,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_76.jpg,47968138,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
147,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_77.jpg,47968140,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
148,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_78.jpg,47968142,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
149,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_79.jpg,47968143,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
150,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_80.jpg,47968145,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
151,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_91.jpg,47968147,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
152,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_92.jpg,47968149,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
153,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_93.jpg,47968150,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
154,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_94.jpg,47968152,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
155,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_95.jpg,47968154,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
156,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_96.jpg,47968156,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
157,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_97.jpg,47968158,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
158,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_98.jpg,47968160,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
159,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-1_99.jpg,47968162,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
160,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_100.jpg,47968164,Y,0,1,0,0,1,Bad,Visible,0,1.0,1.14,1.0,14.0,16.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",0.0,1.0,0.0,5.0,0,11.0
161,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_101.jpg,47968166,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
162,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_102.jpg,47968168,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
163,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_103.jpg,47968170,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
164,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_104.jpg,47968172,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
165,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_105.jpg,47968173,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
166,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_106.jpg,47968175,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
167,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_107.jpg,47968177,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
168,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_108.jpg,47968179,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
169,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_109.jpg,47968181,N,0,0,0,0,0,0,0,0,1.0,1.0,1.0,7.0,7.0,"[1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,2.0
170,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_110.jpg,47968182,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
171,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_111.jpg,47968184,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
172,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_112.jpg,47968186,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
173,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_113.jpg,47968188,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
174,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_114.jpg,47968190,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
175,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_115.jpg,47968192,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
176,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_121.jpg,47968193,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
177,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_122.jpg,47968195,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
178,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_123.jpg,47968197,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
179,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_124.jpg,47968199,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
180,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_125.jpg,47968201,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
181,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_126.jpg,47968204,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
182,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_127.jpg,47968206,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
183,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_128.jpg,47968208,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
184,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_129.jpg,47968211,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
185,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_130.jpg,47968212,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
186,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_131.jpg,47968214,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
187,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_132.jpg,47968216,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
188,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_139.jpg,47968218,Y,1,1,9,0,11,Good,Visible,0,5.0,6.67,1.0,15.0,100.0,"[1, 1, 1, 2, 2, 4, 4, 5, 9, 9, 10, 11, 12, 14, 15]",5.0,8.0,0.0,5.0,0,17.0
189,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_141.jpg,47968220,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
190,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_142.jpg,47968222,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
191,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_143.jpg,47968224,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
192,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_144.jpg,47968226,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
193,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_145.jpg,47968228,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
194,A. c. trillmichi,Santa Fe,El Miedo,SFM1,SFM01-1-2_146.jpg,47968230,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
