,image_name,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,eps,min_samples
13,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.2,5
14,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.2,8
15,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.2,10
16,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.3,3
17,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.3,5
18,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.3,8
19,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.3,10
20,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.4,3
21,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.4,5
22,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.4,8
23,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.4,10
24,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.5,3
25,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.5,5
26,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.5,8
27,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.5,10
0,SRPB01-1-2_84.jpg,0,7,,,0.01,3
1,SRPB01-1-2_84.jpg,0,7,,,0.01,5
2,SRPB01-1-2_84.jpg,0,7,,,0.01,8
3,SRPB01-1-2_84.jpg,0,7,,,0.01,10
4,SRPB01-1-2_84.jpg,0,7,,,0.05,3
5,SRPB01-1-2_84.jpg,0,7,,,0.05,5
6,SRPB01-1-2_84.jpg,0,7,,,0.05,8
7,SRPB01-1-2_84.jpg,0,7,,,0.05,10
8,SRPB01-1-2_84.jpg,1,3,,,0.1,3
9,SRPB01-1-2_84.jpg,0,7,,,0.1,5
10,SRPB01-1-2_84.jpg,0,7,,,0.1,8
11,SRPB01-1-2_84.jpg,0,7,,,0.1,10
12,SRPB01-1-2_84.jpg,1,3,,,0.2,3
13,SRPB01-1-2_84.jpg,0,7,,,0.2,5
14,SRPB01-1-2_84.jpg,0,7,,,0.2,8
15,SRPB01-1-2_84.jpg,0,7,,,0.2,10
16,SRPB01-1-2_84.jpg,1,2,,,0.3,3
17,SRPB01-1-2_84.jpg,1,2,,,0.3,5
18,SRPB01-1-2_84.jpg,0,7,,,0.3,8
19,SRPB01-1-2_84.jpg,0,7,,,0.3,10
20,SRPB01-1-2_84.jpg,1,2,,,0.4,3
21,SRPB01-1-2_84.jpg,1,2,,,0.4,5
22,SRPB01-1-2_84.jpg,0,7,,,0.4,8
23,SRPB01-1-2_84.jpg,0,7,,,0.4,10
24,SRPB01-1-2_84.jpg,1,2,,,0.5,3
25,SRPB01-1-2_84.jpg,1,2,,,0.5,5
26,SRPB01-1-2_84.jpg,0,7,,,0.5,8
27,SRPB01-1-2_84.jpg,0,7,,,0.5,10
0,SRPB01-2-1_218.jpg,0,5,,,0.01,3
1,SRPB01-2-1_218.jpg,0,5,,,0.01,5
2,SRPB01-2-1_218.jpg,0,5,,,0.01,8
3,SRPB01-2-1_218.jpg,0,5,,,0.01,10
4,SRPB01-2-1_218.jpg,0,5,,,0.05,3
5,SRPB01-2-1_218.jpg,0,5,,,0.05,5
6,SRPB01-2-1_218.jpg,0,5,,,0.05,8
7,SRPB01-2-1_218.jpg,0,5,,,0.05,10
8,SRPB01-2-1_218.jpg,1,2,,,0.1,3
9,SRPB01-2-1_218.jpg,0,5,,,0.1,5
10,SRPB01-2-1_218.jpg,0,5,,,0.1,8
11,SRPB01-2-1_218.jpg,0,5,,,0.1,10
12,SRPB01-2-1_218.jpg,1,2,,,0.2,3
13,SRPB01-2-1_218.jpg,0,5,,,0.2,5
14,SRPB01-2-1_218.jpg,0,5,,,0.2,8
15,SRPB01-2-1_218.jpg,0,5,,,0.2,10
16,SRPB01-2-1_218.jpg,1,2,,,0.3,3
17,SRPB01-2-1_218.jpg,0,5,,,0.3,5
18,SRPB01-2-1_218.jpg,0,5,,,0.3,8
19,SRPB01-2-1_218.jpg,0,5,,,0.3,10
20,SRPB01-2-1_218.jpg,1,2,,,0.4,3
21,SRPB01-2-1_218.jpg,0,5,,,0.4,5
22,SRPB01-2-1_218.jpg,0,5,,,0.4,8
23,SRPB01-2-1_218.jpg,0,5,,,0.4,10
24,SRPB01-2-1_218.jpg,1,2,,,0.5,3
25,SRPB01-2-1_218.jpg,0,5,,,0.5,5
26,SRPB01-2-1_218.jpg,0,5,,,0.5,8
27,SRPB01-2-1_218.jpg,0,5,,,0.5,10
0,SRPB01-2-1_274.jpg,0,18,,,0.01,3
1,SRPB01-2-1_274.jpg,0,18,,,0.01,5
2,SRPB01-2-1_274.jpg,0,18,,,0.01,8
3,SRPB01-2-1_274.jpg,0,18,,,0.01,10
4,SRPB01-2-1_274.jpg,1,11,,,0.05,3
5,SRPB01-2-1_274.jpg,1,12,,,0.05,5
6,SRPB01-2-1_274.jpg,0,18,,,0.05,8
7,SRPB01-2-1_274.jpg,0,18,,,0.05,10
8,SRPB01-2-1_274.jpg,1,7,,,0.1,3
9,SRPB01-2-1_274.jpg,1,7,,,0.1,5
10,SRPB01-2-1_274.jpg,1,7,,,0.1,8
11,SRPB01-2-1_274.jpg,1,8,,,0.1,10
12,SRPB01-2-1_274.jpg,1,3,,,0.2,3
13,SRPB01-2-1_274.jpg,1,4,,,0.2,5
14,SRPB01-2-1_274.jpg,1,4,,,0.2,8
15,SRPB01-2-1_274.jpg,1,4,,,0.2,10
16,SRPB01-2-1_274.jpg,1,2,,,0.3,3
17,SRPB01-2-1_274.jpg,1,2,,,0.3,5
18,SRPB01-2-1_274.jpg,1,2,,,0.3,8
19,SRPB01-2-1_274.jpg,1,2,,,0.3,10
20,SRPB01-2-1_274.jpg,1,2,,,0.4,3
21,SRPB01-2-1_274.jpg,1,2,,,0.4,5
22,SRPB01-2-1_274.jpg,1,2,,,0.4,8
23,SRPB01-2-1_274.jpg,1,2,,,0.4,10
24,SRPB01-2-1_274.jpg,1,2,,,0.5,3
25,SRPB01-2-1_274.jpg,1,2,,,0.5,5
26,SRPB01-2-1_274.jpg,1,2,,,0.5,8
27,SRPB01-2-1_274.jpg,1,2,,,0.5,10
0,SRPB01-2-1_434.jpg,0,5,,,0.01,3
1,SRPB01-2-1_434.jpg,0,5,,,0.01,5
2,SRPB01-2-1_434.jpg,0,5,,,0.01,8
3,SRPB01-2-1_434.jpg,0,5,,,0.01,10
4,SRPB01-2-1_434.jpg,0,5,,,0.05,3
5,SRPB01-2-1_434.jpg,0,5,,,0.05,5
6,SRPB01-2-1_434.jpg,0,5,,,0.05,8
7,SRPB01-2-1_434.jpg,0,5,,,0.05,10
8,SRPB01-2-1_434.jpg,0,5,,,0.1,3
9,SRPB01-2-1_434.jpg,0,5,,,0.1,5
10,SRPB01-2-1_434.jpg,0,5,,,0.1,8
11,SRPB01-2-1_434.jpg,0,5,,,0.1,10
12,SRPB01-2-1_434.jpg,1,2,,,0.2,3
13,SRPB01-2-1_434.jpg,0,5,,,0.2,5
14,SRPB01-2-1_434.jpg,0,5,,,0.2,8
15,SRPB01-2-1_434.jpg,0,5,,,0.2,10
16,SRPB01-2-1_434.jpg,1,2,,,0.3,3
17,SRPB01-2-1_434.jpg,0,5,,,0.3,5
18,SRPB01-2-1_434.jpg,0,5,,,0.3,8
19,SRPB01-2-1_434.jpg,0,5,,,0.3,10
20,SRPB01-2-1_434.jpg,1,2,,,0.4,3
21,SRPB01-2-1_434.jpg,0,5,,,0.4,5
22,SRPB01-2-1_434.jpg,0,5,,,0.4,8
23,SRPB01-2-1_434.jpg,0,5,,,0.4,10
24,SRPB01-2-1_434.jpg,1,2,,,0.5,3
25,SRPB01-2-1_434.jpg,0,5,,,0.5,5
26,SRPB01-2-1_434.jpg,0,5,,,0.5,8
27,SRPB01-2-1_434.jpg,0,5,,,0.5,10
0,SRPB01-2-2_122.jpg,0,48,,,0.01,3
1,SRPB01-2-2_122.jpg,0,48,,,0.01,5
2,SRPB01-2-2_122.jpg,0,48,,,0.01,8
3,SRPB01-2-2_122.jpg,0,48,,,0.01,10
4,SRPB01-2-2_122.jpg,4,23,-0.013975746045704543,,0.05,3
5,SRPB01-2-2_122.jpg,3,29,-0.15067208278754388,,0.05,5
6,SRPB01-2-2_122.jpg,0,48,,,0.05,8
7,SRPB01-2-2_122.jpg,0,48,,,0.05,10
8,SRPB01-2-2_122.jpg,3,8,0.6155563933624524,,0.1,3
9,SRPB01-2-2_122.jpg,3,10,0.5432066066656446,,0.1,5
10,SRPB01-2-2_122.jpg,3,15,0.3663319713329696,,0.1,8
11,SRPB01-2-2_122.jpg,1,38,,,0.1,10
12,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.2,3
13,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.2,5
14,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.2,8
15,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.2,10
16,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.3,3
17,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.3,5
18,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.3,8
19,SRPB01-2-2_122.jpg,3,2,0.8093938200462282,,0.3,10
20,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.4,3
21,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.4,5
22,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.4,8
23,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.4,10
24,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.5,3
25,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.5,5
26,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.5,8
27,SRPB01-2-2_122.jpg,3,1,0.8536727080648042,,0.5,10
0,SRPB01-2-2_229.jpg,0,16,,,0.01,3
1,SRPB01-2-2_229.jpg,0,16,,,0.01,5
2,SRPB01-2-2_229.jpg,0,16,,,0.01,8
3,SRPB01-2-2_229.jpg,0,16,,,0.01,10
4,SRPB01-2-2_229.jpg,0,16,,,0.05,3
5,SRPB01-2-2_229.jpg,0,16,,,0.05,5
6,SRPB01-2-2_229.jpg,0,16,,,0.05,8
7,SRPB01-2-2_229.jpg,0,16,,,0.05,10
8,SRPB01-2-2_229.jpg,0,16,,,0.1,3
9,SRPB01-2-2_229.jpg,0,16,,,0.1,5
10,SRPB01-2-2_229.jpg,0,16,,,0.1,8
11,SRPB01-2-2_229.jpg,0,16,,,0.1,10
12,SRPB01-2-2_229.jpg,1,13,,,0.2,3
13,SRPB01-2-2_229.jpg,0,16,,,0.2,5
14,SRPB01-2-2_229.jpg,0,16,,,0.2,8
15,SRPB01-2-2_229.jpg,0,16,,,0.2,10
16,SRPB01-2-2_229.jpg,2,9,-0.017757441420007077,,0.3,3
17,SRPB01-2-2_229.jpg,0,16,,,0.3,5
18,SRPB01-2-2_229.jpg,0,16,,,0.3,8
19,SRPB01-2-2_229.jpg,0,16,,,0.3,10
20,SRPB01-2-2_229.jpg,2,9,-0.017757441420007077,,0.4,3
21,SRPB01-2-2_229.jpg,0,16,,,0.4,5
22,SRPB01-2-2_229.jpg,0,16,,,0.4,8
23,SRPB01-2-2_229.jpg,0,16,,,0.4,10
24,SRPB01-2-2_229.jpg,1,5,,,0.5,3
25,SRPB01-2-2_229.jpg,1,11,,,0.5,5
26,SRPB01-2-2_229.jpg,0,16,,,0.5,8
27,SRPB01-2-2_229.jpg,0,16,,,0.5,10
0,SRPB02-2-1_67.jpg,0,15,,,0.01,3
1,SRPB02-2-1_67.jpg,0,15,,,0.01,5
2,SRPB02-2-1_67.jpg,0,15,,,0.01,8
3,SRPB02-2-1_67.jpg,0,15,,,0.01,10
4,SRPB02-2-1_67.jpg,0,15,,,0.05,3
5,SRPB02-2-1_67.jpg,0,15,,,0.05,5
6,SRPB02-2-1_67.jpg,0,15,,,0.05,8
7,SRPB02-2-1_67.jpg,0,15,,,0.05,10
8,SRPB02-2-1_67.jpg,0,15,,,0.1,3
9,SRPB02-2-1_67.jpg,0,15,,,0.1,5
10,SRPB02-2-1_67.jpg,0,15,,,0.1,8
11,SRPB02-2-1_67.jpg,0,15,,,0.1,10
12,SRPB02-2-1_67.jpg,2,9,-0.10209449207188091,,0.2,3
13,SRPB02-2-1_67.jpg,0,15,,,0.2,5
14,SRPB02-2-1_67.jpg,0,15,,,0.2,8
15,SRPB02-2-1_67.jpg,0,15,,,0.2,10
16,SRPB02-2-1_67.jpg,1,1,,,0.3,3
17,SRPB02-2-1_67.jpg,1,6,,,0.3,5
18,SRPB02-2-1_67.jpg,0,15,,,0.3,8
19,SRPB02-2-1_67.jpg,0,15,,,0.3,10
20,SRPB02-2-1_67.jpg,1,1,,,0.4,3
21,SRPB02-2-1_67.jpg,1,1,,,0.4,5
22,SRPB02-2-1_67.jpg,1,3,,,0.4,8
23,SRPB02-2-1_67.jpg,0,15,,,0.4,10
24,SRPB02-2-1_67.jpg,1,1,,,0.5,3
25,SRPB02-2-1_67.jpg,1,1,,,0.5,5
26,SRPB02-2-1_67.jpg,1,1,,,0.5,8
27,SRPB02-2-1_67.jpg,1,4,,,0.5,10
0,SRPB02-2-2_143.jpg,0,35,,,0.01,3
1,SRPB02-2-2_143.jpg,0,35,,,0.01,5
2,SRPB02-2-2_143.jpg,0,35,,,0.01,8
3,SRPB02-2-2_143.jpg,0,35,,,0.01,10
4,SRPB02-2-2_143.jpg,2,24,0.09356689167699699,,0.05,3
5,SRPB02-2-2_143.jpg,0,35,,,0.05,5
6,SRPB02-2-2_143.jpg,0,35,,,0.05,8
7,SRPB02-2-2_143.jpg,0,35,,,0.05,10
8,SRPB02-2-2_143.jpg,3,18,0.1753317420760099,,0.1,3
9,SRPB02-2-2_143.jpg,2,21,0.2672018483888067,,0.1,5
10,SRPB02-2-2_143.jpg,0,35,,,0.1,8
11,SRPB02-2-2_143.jpg,0,35,,,0.1,10
12,SRPB02-2-2_143.jpg,5,6,0.5745968498285131,,0.2,3
13,SRPB02-2-2_143.jpg,2,17,0.47688220061647774,,0.2,5
14,SRPB02-2-2_143.jpg,2,18,0.42272496314513414,,0.2,8
15,SRPB02-2-2_143.jpg,0,35,,,0.2,10
16,SRPB02-2-2_143.jpg,5,5,0.6090689290116194,,0.3,3
17,SRPB02-2-2_143.jpg,3,12,0.4595083988955898,,0.3,5
18,SRPB02-2-2_143.jpg,2,17,0.47688220061647774,,0.3,8
19,SRPB02-2-2_143.jpg,0,35,,,0.3,10
20,SRPB02-2-2_143.jpg,4,4,0.6608530602754659,,0.4,3
21,SRPB02-2-2_143.jpg,4,4,0.6608530602754659,,0.4,5
22,SRPB02-2-2_143.jpg,2,17,0.47688220061647774,,0.4,8
23,SRPB02-2-2_143.jpg,0,35,,,0.4,10
24,SRPB02-2-2_143.jpg,4,2,0.7098249461533074,,0.5,3
25,SRPB02-2-2_143.jpg,4,3,0.6833835509086228,,0.5,5
26,SRPB02-2-2_143.jpg,3,9,0.5913915850850782,,0.5,8
27,SRPB02-2-2_143.jpg,0,35,,,0.5,10
0,SRPB02-2-2_153.jpg,0,10,,,0.01,3
1,SRPB02-2-2_153.jpg,0,10,,,0.01,5
2,SRPB02-2-2_153.jpg,0,10,,,0.01,8
3,SRPB02-2-2_153.jpg,0,10,,,0.01,10
4,SRPB02-2-2_153.jpg,0,10,,,0.05,3
5,SRPB02-2-2_153.jpg,0,10,,,0.05,5
6,SRPB02-2-2_153.jpg,0,10,,,0.05,8
7,SRPB02-2-2_153.jpg,0,10,,,0.05,10
8,SRPB02-2-2_153.jpg,0,10,,,0.1,3
9,SRPB02-2-2_153.jpg,0,10,,,0.1,5
10,SRPB02-2-2_153.jpg,0,10,,,0.1,8
11,SRPB02-2-2_153.jpg,0,10,,,0.1,10
12,SRPB02-2-2_153.jpg,0,10,,,0.2,3
13,SRPB02-2-2_153.jpg,0,10,,,0.2,5
14,SRPB02-2-2_153.jpg,0,10,,,0.2,8
15,SRPB02-2-2_153.jpg,0,10,,,0.2,10
16,SRPB02-2-2_153.jpg,0,10,,,0.3,3
17,SRPB02-2-2_153.jpg,0,10,,,0.3,5
18,SRPB02-2-2_153.jpg,0,10,,,0.3,8
19,SRPB02-2-2_153.jpg,0,10,,,0.3,10
20,SRPB02-2-2_153.jpg,0,10,,,0.4,3
21,SRPB02-2-2_153.jpg,0,10,,,0.4,5
22,SRPB02-2-2_153.jpg,0,10,,,0.4,8
23,SRPB02-2-2_153.jpg,0,10,,,0.4,10
24,SRPB02-2-2_153.jpg,0,10,,,0.5,3
25,SRPB02-2-2_153.jpg,0,10,,,0.5,5
26,SRPB02-2-2_153.jpg,0,10,,,0.5,8
27,SRPB02-2-2_153.jpg,0,10,,,0.5,10
0,SRPB02-2-2_161.jpg,0,10,,,0.01,3
1,SRPB02-2-2_161.jpg,0,10,,,0.01,5
2,SRPB02-2-2_161.jpg,0,10,,,0.01,8
3,SRPB02-2-2_161.jpg,0,10,,,0.01,10
4,SRPB02-2-2_161.jpg,0,10,,,0.05,3
5,SRPB02-2-2_161.jpg,0,10,,,0.05,5
6,SRPB02-2-2_161.jpg,0,10,,,0.05,8
7,SRPB02-2-2_161.jpg,0,10,,,0.05,10
8,SRPB02-2-2_161.jpg,0,10,,,0.1,3
9,SRPB02-2-2_161.jpg,0,10,,,0.1,5
10,SRPB02-2-2_161.jpg,0,10,,,0.1,8
11,SRPB02-2-2_161.jpg,0,10,,,0.1,10
12,SRPB02-2-2_161.jpg,0,10,,,0.2,3
13,SRPB02-2-2_161.jpg,0,10,,,0.2,5
14,SRPB02-2-2_161.jpg,0,10,,,0.2,8
15,SRPB02-2-2_161.jpg,0,10,,,0.2,10
16,SRPB02-2-2_161.jpg,0,10,,,0.3,3
17,SRPB02-2-2_161.jpg,0,10,,,0.3,5
18,SRPB02-2-2_161.jpg,0,10,,,0.3,8
19,SRPB02-2-2_161.jpg,0,10,,,0.3,10
20,SRPB02-2-2_161.jpg,0,10,,,0.4,3
21,SRPB02-2-2_161.jpg,0,10,,,0.4,5
22,SRPB02-2-2_161.jpg,0,10,,,0.4,8
23,SRPB02-2-2_161.jpg,0,10,,,0.4,10
24,SRPB02-2-2_161.jpg,0,10,,,0.5,3
25,SRPB02-2-2_161.jpg,0,10,,,0.5,5
26,SRPB02-2-2_161.jpg,0,10,,,0.5,8
27,SRPB02-2-2_161.jpg,0,10,,,0.5,10
0,SRPB02-2-3_157.jpg,0,11,,,0.01,3
1,SRPB02-2-3_157.jpg,0,11,,,0.01,5
2,SRPB02-2-3_157.jpg,0,11,,,0.01,8
3,SRPB02-2-3_157.jpg,0,11,,,0.01,10
4,SRPB02-2-3_157.jpg,0,11,,,0.05,3
5,SRPB02-2-3_157.jpg,0,11,,,0.05,5
6,SRPB02-2-3_157.jpg,0,11,,,0.05,8
7,SRPB02-2-3_157.jpg,0,11,,,0.05,10
8,SRPB02-2-3_157.jpg,1,8,,,0.1,3
9,SRPB02-2-3_157.jpg,0,11,,,0.1,5
10,SRPB02-2-3_157.jpg,0,11,,,0.1,8
11,SRPB02-2-3_157.jpg,0,11,,,0.1,10
12,SRPB02-2-3_157.jpg,1,6,,,0.2,3
13,SRPB02-2-3_157.jpg,1,6,,,0.2,5
14,SRPB02-2-3_157.jpg,0,11,,,0.2,8
15,SRPB02-2-3_157.jpg,0,11,,,0.2,10
16,SRPB02-2-3_157.jpg,1,6,,,0.3,3
17,SRPB02-2-3_157.jpg,1,6,,,0.3,5
18,SRPB02-2-3_157.jpg,0,11,,,0.3,8
19,SRPB02-2-3_157.jpg,0,11,,,0.3,10
20,SRPB02-2-3_157.jpg,1,4,,,0.4,3
21,SRPB02-2-3_157.jpg,1,5,,,0.4,5
22,SRPB02-2-3_157.jpg,0,11,,,0.4,8
23,SRPB02-2-3_157.jpg,0,11,,,0.4,10
24,SRPB02-2-3_157.jpg,1,4,,,0.5,3
25,SRPB02-2-3_157.jpg,1,4,,,0.5,5
26,SRPB02-2-3_157.jpg,0,11,,,0.5,8
27,SRPB02-2-3_157.jpg,0,11,,,0.5,10
