,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,image_name,eps,min_samples
8,0,3,,,ESCH02-1_472.jpg,0.1,3
9,0,3,,,ESCH02-1_472.jpg,0.1,5
10,0,3,,,ESCH02-1_472.jpg,0.1,8
11,0,3,,,ESCH02-1_472.jpg,0.1,10
12,0,3,,,ESCH02-1_472.jpg,0.2,3
13,0,3,,,ESCH02-1_472.jpg,0.2,5
14,0,3,,,ESCH02-1_472.jpg,0.2,8
15,0,3,,,ESCH02-1_472.jpg,0.2,10
16,0,3,,,ESCH02-1_472.jpg,0.3,3
17,0,3,,,ESCH02-1_472.jpg,0.3,5
18,0,3,,,ESCH02-1_472.jpg,0.3,8
19,0,3,,,ESCH02-1_472.jpg,0.3,10
20,0,3,,,ESCH02-1_472.jpg,0.4,3
21,0,3,,,ESCH02-1_472.jpg,0.4,5
22,0,3,,,ESCH02-1_472.jpg,0.4,8
23,0,3,,,ESCH02-1_472.jpg,0.4,10
24,0,3,,,ESCH02-1_472.jpg,0.5,3
25,0,3,,,ESCH02-1_472.jpg,0.5,5
26,0,3,,,ESCH02-1_472.jpg,0.5,8
27,0,3,,,ESCH02-1_472.jpg,0.5,10
0,1,33,,,ESCH02-1_534.jpg,0.01,3
1,0,37,,,ESCH02-1_534.jpg,0.01,5
2,0,37,,,ESCH02-1_534.jpg,0.01,8
3,0,37,,,ESCH02-1_534.jpg,0.01,10
4,4,8,0.46531851989065187,-372.89834354750496,ESCH02-1_534.jpg,0.05,3
5,3,15,0.1649825670958307,-402.5420377592875,ESCH02-1_534.jpg,0.05,5
6,1,27,,,ESCH02-1_534.jpg,0.05,8
7,0,37,,,ESCH02-1_534.jpg,0.05,10
8,3,2,0.5849424771460743,-363.7840432083144,ESCH02-1_534.jpg,0.1,3
9,3,2,0.5849424771460743,-363.7840432083144,ESCH02-1_534.jpg,0.1,5
10,3,7,0.5820132490465532,-355.0899663514585,ESCH02-1_534.jpg,0.1,8
11,1,25,,,ESCH02-1_534.jpg,0.1,10
12,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.2,3
13,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.2,5
14,2,4,0.6788150002053601,-373.14414745009583,ESCH02-1_534.jpg,0.2,8
15,1,13,,,ESCH02-1_534.jpg,0.2,10
16,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.3,3
17,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.3,5
18,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.3,8
19,1,10,,,ESCH02-1_534.jpg,0.3,10
20,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.4,3
21,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.4,5
22,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.4,8
23,1,10,,,ESCH02-1_534.jpg,0.4,10
24,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.5,3
25,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.5,5
26,2,1,0.880724036615154,,ESCH02-1_534.jpg,0.5,8
27,1,10,,,ESCH02-1_534.jpg,0.5,10
0,1,34,,,FMO01_83.jpg,0.01,3
1,0,38,,,FMO01_83.jpg,0.01,5
2,0,38,,,FMO01_83.jpg,0.01,8
3,0,38,,,FMO01_83.jpg,0.01,10
4,3,10,0.2608686365687564,-406.5641661455983,FMO01_83.jpg,0.05,3
5,2,13,0.3593890300329857,-419.4190579765939,FMO01_83.jpg,0.05,5
6,2,14,0.30833702426585335,-425.49142211684546,FMO01_83.jpg,0.05,8
7,2,15,0.25752875554351967,-431.5892248412664,FMO01_83.jpg,0.05,10
8,2,3,0.8679868100411993,-370.4553231234335,FMO01_83.jpg,0.1,3
9,2,4,0.8126794975229207,-373.14343953196413,FMO01_83.jpg,0.1,5
10,2,4,0.8126794975229207,-373.14343953196413,FMO01_83.jpg,0.1,8
11,2,4,0.8126794975229207,-373.14343953196413,FMO01_83.jpg,0.1,10
12,2,3,0.8679868100411993,-370.4553231234335,FMO01_83.jpg,0.2,3
13,2,3,0.8679868100411993,-370.4553231234335,FMO01_83.jpg,0.2,5
14,2,3,0.8679868100411993,-370.4553231234335,FMO01_83.jpg,0.2,8
15,2,3,0.8679868100411993,-370.4553231234335,FMO01_83.jpg,0.2,10
16,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.3,3
17,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.3,5
18,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.3,8
19,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.3,10
20,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.4,3
21,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.4,5
22,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.4,8
23,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.4,10
24,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.5,3
25,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.5,5
26,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.5,8
27,2,2,0.9311439871543589,-372.4568293898109,FMO01_83.jpg,0.5,10
0,0,3,,,FMO02-1_100.jpg,0.01,3
1,0,3,,,FMO02-1_100.jpg,0.01,5
2,0,3,,,FMO02-1_100.jpg,0.01,8
3,0,3,,,FMO02-1_100.jpg,0.01,10
4,0,3,,,FMO02-1_100.jpg,0.05,3
5,0,3,,,FMO02-1_100.jpg,0.05,5
6,0,3,,,FMO02-1_100.jpg,0.05,8
7,0,3,,,FMO02-1_100.jpg,0.05,10
8,0,3,,,FMO02-1_100.jpg,0.1,3
9,0,3,,,FMO02-1_100.jpg,0.1,5
10,0,3,,,FMO02-1_100.jpg,0.1,8
11,0,3,,,FMO02-1_100.jpg,0.1,10
12,0,3,,,FMO02-1_100.jpg,0.2,3
13,0,3,,,FMO02-1_100.jpg,0.2,5
14,0,3,,,FMO02-1_100.jpg,0.2,8
15,0,3,,,FMO02-1_100.jpg,0.2,10
16,0,3,,,FMO02-1_100.jpg,0.3,3
17,0,3,,,FMO02-1_100.jpg,0.3,5
18,0,3,,,FMO02-1_100.jpg,0.3,8
19,0,3,,,FMO02-1_100.jpg,0.3,10
20,0,3,,,FMO02-1_100.jpg,0.4,3
21,0,3,,,FMO02-1_100.jpg,0.4,5
22,0,3,,,FMO02-1_100.jpg,0.4,8
23,0,3,,,FMO02-1_100.jpg,0.4,10
24,0,3,,,FMO02-1_100.jpg,0.5,3
25,0,3,,,FMO02-1_100.jpg,0.5,5
26,0,3,,,FMO02-1_100.jpg,0.5,8
27,0,3,,,FMO02-1_100.jpg,0.5,10
0,2,53,-0.2879810693233839,-888.423933902756,FMO03-1_65.jpg,0.01,3
1,1,59,,,FMO03-1_65.jpg,0.01,5
2,0,65,,,FMO03-1_65.jpg,0.01,8
3,0,65,,,FMO03-1_65.jpg,0.01,10
4,4,6,0.7857171297278082,-628.2737218741611,FMO03-1_65.jpg,0.05,3
5,4,6,0.7857171297278082,-628.2737218741611,FMO03-1_65.jpg,0.05,5
6,4,6,0.7857171297278082,-628.2737218741611,FMO03-1_65.jpg,0.05,8
7,4,7,0.7583881023837555,-633.969093295874,FMO03-1_65.jpg,0.05,10
8,4,3,0.862278800306827,-617.2514850031808,FMO03-1_65.jpg,0.1,3
9,4,3,0.862278800306827,-617.2514850031808,FMO03-1_65.jpg,0.1,5
10,4,3,0.862278800306827,-617.2514850031808,FMO03-1_65.jpg,0.1,8
11,4,3,0.862278800306827,-617.2514850031808,FMO03-1_65.jpg,0.1,10
12,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.2,3
13,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.2,5
14,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.2,8
15,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.2,10
16,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.3,3
17,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.3,5
18,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.3,8
19,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.3,10
20,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.4,3
21,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.4,5
22,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.4,8
23,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.4,10
24,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.5,3
25,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.5,5
26,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.5,8
27,4,0,0.9482655990356186,-622.1567649358246,FMO03-1_65.jpg,0.5,10
0,0,53,,,FMO03-1_72.jpg,0.01,3
1,0,53,,,FMO03-1_72.jpg,0.01,5
2,0,53,,,FMO03-1_72.jpg,0.01,8
3,0,53,,,FMO03-1_72.jpg,0.01,10
4,4,15,0.3878637995018208,-578.4023439158435,FMO03-1_72.jpg,0.05,3
5,3,19,0.39315871294252286,-602.4694606947467,FMO03-1_72.jpg,0.05,5
6,2,30,0.05543722864750497,-652.039536482944,FMO03-1_72.jpg,0.05,8
7,1,39,,,FMO03-1_72.jpg,0.05,10
8,4,8,0.599302636661495,-542.8248267165098,FMO03-1_72.jpg,0.1,3
9,4,9,0.5799670441675231,-545.7677022643944,FMO03-1_72.jpg,0.1,5
10,3,16,0.4923024431755293,-586.878643980644,FMO03-1_72.jpg,0.1,8
11,2,24,0.24571845090961114,-625.460165971718,FMO03-1_72.jpg,0.1,10
12,3,5,0.5767395697691082,-567.997096429022,FMO03-1_72.jpg,0.2,3
13,3,5,0.5767395697691082,-567.997096429022,FMO03-1_72.jpg,0.2,5
14,2,11,0.5463640653995155,-602.5074282025479,FMO03-1_72.jpg,0.2,8
15,2,11,0.5463640653995155,-602.5074282025479,FMO03-1_72.jpg,0.2,10
16,3,4,0.5704326489248074,-568.7343162457341,FMO03-1_72.jpg,0.3,3
17,3,4,0.5704326489248074,-568.7343162457341,FMO03-1_72.jpg,0.3,5
18,2,10,0.5520243814929314,-602.2440021777879,FMO03-1_72.jpg,0.3,8
19,2,10,0.5520243814929314,-602.2440021777879,FMO03-1_72.jpg,0.3,10
20,2,3,0.7881093152140539,-588.9120808542447,FMO03-1_72.jpg,0.4,3
21,2,3,0.7881093152140539,-588.9120808542447,FMO03-1_72.jpg,0.4,5
22,1,9,,,FMO03-1_72.jpg,0.4,8
23,1,9,,,FMO03-1_72.jpg,0.4,10
24,2,3,0.7881093152140539,-588.9120808542447,FMO03-1_72.jpg,0.5,3
25,2,3,0.7881093152140539,-588.9120808542447,FMO03-1_72.jpg,0.5,5
26,1,9,,,FMO03-1_72.jpg,0.5,8
27,1,9,,,FMO03-1_72.jpg,0.5,10
0,0,10,,,FMO04-1_101.jpg,0.01,3
1,0,10,,,FMO04-1_101.jpg,0.01,5
2,0,10,,,FMO04-1_101.jpg,0.01,8
3,0,10,,,FMO04-1_101.jpg,0.01,10
4,0,10,,,FMO04-1_101.jpg,0.05,3
5,0,10,,,FMO04-1_101.jpg,0.05,5
6,0,10,,,FMO04-1_101.jpg,0.05,8
7,0,10,,,FMO04-1_101.jpg,0.05,10
8,1,5,,,FMO04-1_101.jpg,0.1,3
9,0,10,,,FMO04-1_101.jpg,0.1,5
10,0,10,,,FMO04-1_101.jpg,0.1,8
11,0,10,,,FMO04-1_101.jpg,0.1,10
12,1,2,,,FMO04-1_101.jpg,0.2,3
13,1,3,,,FMO04-1_101.jpg,0.2,5
14,0,10,,,FMO04-1_101.jpg,0.2,8
15,0,10,,,FMO04-1_101.jpg,0.2,10
16,1,2,,,FMO04-1_101.jpg,0.3,3
17,1,2,,,FMO04-1_101.jpg,0.3,5
18,0,10,,,FMO04-1_101.jpg,0.3,8
19,0,10,,,FMO04-1_101.jpg,0.3,10
20,1,2,,,FMO04-1_101.jpg,0.4,3
21,1,2,,,FMO04-1_101.jpg,0.4,5
22,1,2,,,FMO04-1_101.jpg,0.4,8
23,0,10,,,FMO04-1_101.jpg,0.4,10
24,1,1,,,FMO04-1_101.jpg,0.5,3
25,1,1,,,FMO04-1_101.jpg,0.5,5
26,1,1,,,FMO04-1_101.jpg,0.5,8
27,0,10,,,FMO04-1_101.jpg,0.5,10
0,0,36,,,FMO04-2_38.jpg,0.01,3
1,0,36,,,FMO04-2_38.jpg,0.01,5
2,0,36,,,FMO04-2_38.jpg,0.01,8
3,0,36,,,FMO04-2_38.jpg,0.01,10
4,2,8,0.5884020201089561,-394.5767819930086,FMO04-2_38.jpg,0.05,3
5,2,9,0.5403442294055667,-396.64442685192,FMO04-2_38.jpg,0.05,5
6,2,10,0.4906228641064718,-401.9089871049985,FMO04-2_38.jpg,0.05,8
7,2,13,0.33169030830422414,-413.31012690886405,FMO04-2_38.jpg,0.05,10
8,2,6,0.688742910611386,-383.00018510001917,FMO04-2_38.jpg,0.1,3
9,2,6,0.688742910611386,-383.00018510001917,FMO04-2_38.jpg,0.1,5
10,2,6,0.688742910611386,-383.00018510001917,FMO04-2_38.jpg,0.1,8
11,2,6,0.688742910611386,-383.00018510001917,FMO04-2_38.jpg,0.1,10
12,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.2,3
13,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.2,5
14,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.2,8
15,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.2,10
16,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.3,3
17,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.3,5
18,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.3,8
19,2,5,0.7386475010483363,-379.23970160125805,FMO04-2_38.jpg,0.3,10
20,2,3,0.8179988217983988,-420.43599389935116,FMO04-2_38.jpg,0.4,3
21,2,3,0.8179988217983988,-420.43599389935116,FMO04-2_38.jpg,0.4,5
22,2,3,0.8179988217983988,-420.43599389935116,FMO04-2_38.jpg,0.4,8
23,2,3,0.8179988217983988,-420.43599389935116,FMO04-2_38.jpg,0.4,10
24,2,1,0.905767418617942,,FMO04-2_38.jpg,0.5,3
25,2,2,0.8549899837223467,-425.61879050275945,FMO04-2_38.jpg,0.5,5
26,2,2,0.8549899837223467,-425.61879050275945,FMO04-2_38.jpg,0.5,8
27,2,2,0.8549899837223467,-425.61879050275945,FMO04-2_38.jpg,0.5,10
0,0,23,,,FMO05-1_103.jpg,0.01,3
1,0,23,,,FMO05-1_103.jpg,0.01,5
2,0,23,,,FMO05-1_103.jpg,0.01,8
3,0,23,,,FMO05-1_103.jpg,0.01,10
4,1,8,,,FMO05-1_103.jpg,0.05,3
5,1,8,,,FMO05-1_103.jpg,0.05,5
6,1,9,,,FMO05-1_103.jpg,0.05,8
7,1,10,,,FMO05-1_103.jpg,0.05,10
8,1,4,,,FMO05-1_103.jpg,0.1,3
9,1,4,,,FMO05-1_103.jpg,0.1,5
10,1,4,,,FMO05-1_103.jpg,0.1,8
11,1,4,,,FMO05-1_103.jpg,0.1,10
12,1,3,,,FMO05-1_103.jpg,0.2,3
13,1,3,,,FMO05-1_103.jpg,0.2,5
14,1,3,,,FMO05-1_103.jpg,0.2,8
15,1,3,,,FMO05-1_103.jpg,0.2,10
16,1,2,,,FMO05-1_103.jpg,0.3,3
17,1,2,,,FMO05-1_103.jpg,0.3,5
18,1,2,,,FMO05-1_103.jpg,0.3,8
19,1,2,,,FMO05-1_103.jpg,0.3,10
20,1,2,,,FMO05-1_103.jpg,0.4,3
21,1,2,,,FMO05-1_103.jpg,0.4,5
22,1,2,,,FMO05-1_103.jpg,0.4,8
23,1,2,,,FMO05-1_103.jpg,0.4,10
24,1,2,,,FMO05-1_103.jpg,0.5,3
25,1,2,,,FMO05-1_103.jpg,0.5,5
26,1,2,,,FMO05-1_103.jpg,0.5,8
27,1,2,,,FMO05-1_103.jpg,0.5,10
0,0,88,,,FMO05-1_62.jpg,0.01,3
1,0,88,,,FMO05-1_62.jpg,0.01,5
2,0,88,,,FMO05-1_62.jpg,0.01,8
3,0,88,,,FMO05-1_62.jpg,0.01,10
4,5,25,0.46355185531405874,-935.1372329737251,FMO05-1_62.jpg,0.05,3
5,4,35,0.3271714732624245,-965.5085747092987,FMO05-1_62.jpg,0.05,5
6,3,52,0.06586241006443837,-1037.9246325328263,FMO05-1_62.jpg,0.05,8
7,2,63,0.015643050886422784,-1073.6092869113165,FMO05-1_62.jpg,0.05,10
8,5,18,0.6033257067691554,-915.8697085871688,FMO05-1_62.jpg,0.1,3
9,5,18,0.6033257067691554,-915.8697085871688,FMO05-1_62.jpg,0.1,5
10,4,23,0.5818831907985011,-930.0325326698711,FMO05-1_62.jpg,0.1,8
11,4,23,0.5818831907985011,-930.0325326698711,FMO05-1_62.jpg,0.1,10
12,6,12,0.7012784437788341,-911.2091309183758,FMO05-1_62.jpg,0.2,3
13,5,15,0.6610892716276874,-913.9683380727278,FMO05-1_62.jpg,0.2,5
14,4,20,0.6476285341810463,-928.0335493508317,FMO05-1_62.jpg,0.2,8
15,4,20,0.6476285341810463,-928.0335493508317,FMO05-1_62.jpg,0.2,10
16,5,12,0.6983750995478133,-924.3640641403216,FMO05-1_62.jpg,0.3,3
17,5,14,0.6726586575756589,-924.2570735179312,FMO05-1_62.jpg,0.3,5
18,4,20,0.6476285341810463,-928.0335493508317,FMO05-1_62.jpg,0.3,8
19,4,20,0.6476285341810463,-928.0335493508317,FMO05-1_62.jpg,0.3,10
20,5,11,0.7102053023559758,-943.2096666813464,FMO05-1_62.jpg,0.4,3
21,5,11,0.7102053023559758,-943.2096666813464,FMO05-1_62.jpg,0.4,5
22,4,19,0.6610908240101566,-947.7429133461357,FMO05-1_62.jpg,0.4,8
23,4,19,0.6610908240101566,-947.7429133461357,FMO05-1_62.jpg,0.4,10
24,3,9,0.5119726505225838,-1104.9403139261162,FMO05-1_62.jpg,0.5,3
25,3,9,0.5119726505225838,-1104.9403139261162,FMO05-1_62.jpg,0.5,5
26,4,9,0.6407725828797971,-1037.695963632226,FMO05-1_62.jpg,0.5,8
27,3,17,0.616502215595245,-1042.4052091614626,FMO05-1_62.jpg,0.5,10
0,9,79,-0.4264813357762271,-1508.8931487653067,FMO05-1_76.jpg,0.01,3
1,1,108,,,FMO05-1_76.jpg,0.01,5
2,0,115,,,FMO05-1_76.jpg,0.01,8
3,0,115,,,FMO05-1_76.jpg,0.01,10
4,6,10,0.8046847374552182,-1163.662810353951,FMO05-1_76.jpg,0.05,3
5,6,11,0.790407781111223,-1157.8209488143177,FMO05-1_76.jpg,0.05,5
6,6,13,0.7584580873796092,-1164.1123852804753,FMO05-1_76.jpg,0.05,8
7,5,23,0.6657321558386047,-1195.7624811441146,FMO05-1_76.jpg,0.05,10
8,6,2,0.9292601631654531,-1144.5797621925772,FMO05-1_76.jpg,0.1,3
9,6,2,0.9292601631654531,-1144.5797621925772,FMO05-1_76.jpg,0.1,5
10,6,2,0.9292601631654531,-1144.5797621925772,FMO05-1_76.jpg,0.1,8
11,5,11,0.9078906038347667,-1182.3023675366935,FMO05-1_76.jpg,0.1,10
12,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.2,3
13,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.2,5
14,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.2,8
15,5,10,0.930294922983616,-1190.1785817600062,FMO05-1_76.jpg,0.2,10
16,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.3,3
17,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.3,5
18,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.3,8
19,5,10,0.930294922983616,-1190.1785817600062,FMO05-1_76.jpg,0.3,10
20,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.4,3
21,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.4,5
22,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.4,8
23,5,10,0.930294922983616,-1190.1785817600062,FMO05-1_76.jpg,0.4,10
24,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.5,3
25,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.5,5
26,6,1,0.9415467547212215,,FMO05-1_76.jpg,0.5,8
27,5,10,0.930294922983616,-1190.1785817600062,FMO05-1_76.jpg,0.5,10
0,0,22,,,FMO05-2_07.jpg,0.01,3
1,0,22,,,FMO05-2_07.jpg,0.01,5
2,0,22,,,FMO05-2_07.jpg,0.01,8
3,0,22,,,FMO05-2_07.jpg,0.01,10
4,0,22,,,FMO05-2_07.jpg,0.05,3
5,0,22,,,FMO05-2_07.jpg,0.05,5
6,0,22,,,FMO05-2_07.jpg,0.05,8
7,0,22,,,FMO05-2_07.jpg,0.05,10
8,1,19,,,FMO05-2_07.jpg,0.1,3
9,0,22,,,FMO05-2_07.jpg,0.1,5
10,0,22,,,FMO05-2_07.jpg,0.1,8
11,0,22,,,FMO05-2_07.jpg,0.1,10
12,2,16,-0.2191013140115941,-199.66128359971972,FMO05-2_07.jpg,0.2,3
13,0,22,,,FMO05-2_07.jpg,0.2,5
14,0,22,,,FMO05-2_07.jpg,0.2,8
15,0,22,,,FMO05-2_07.jpg,0.2,10
16,2,12,-0.017641202339159473,-196.67216772219155,FMO05-2_07.jpg,0.3,3
17,1,16,,,FMO05-2_07.jpg,0.3,5
18,0,22,,,FMO05-2_07.jpg,0.3,8
19,0,22,,,FMO05-2_07.jpg,0.3,10
20,2,6,0.2762187080839172,-193.44563341719234,FMO05-2_07.jpg,0.4,3
21,1,9,,,FMO05-2_07.jpg,0.4,5
22,1,14,,,FMO05-2_07.jpg,0.4,8
23,0,22,,,FMO05-2_07.jpg,0.4,10
24,2,6,0.2762187080839172,-193.44563341719234,FMO05-2_07.jpg,0.5,3
25,1,9,,,FMO05-2_07.jpg,0.5,5
26,1,10,,,FMO05-2_07.jpg,0.5,8
27,0,22,,,FMO05-2_07.jpg,0.5,10
0,0,25,,,FMO05-2_157.jpg,0.01,3
1,0,25,,,FMO05-2_157.jpg,0.01,5
2,0,25,,,FMO05-2_157.jpg,0.01,8
3,0,25,,,FMO05-2_157.jpg,0.01,10
4,1,7,,,FMO05-2_157.jpg,0.05,3
5,1,7,,,FMO05-2_157.jpg,0.05,5
6,1,10,,,FMO05-2_157.jpg,0.05,8
7,1,12,,,FMO05-2_157.jpg,0.05,10
8,1,5,,,FMO05-2_157.jpg,0.1,3
9,1,5,,,FMO05-2_157.jpg,0.1,5
10,1,6,,,FMO05-2_157.jpg,0.1,8
11,1,6,,,FMO05-2_157.jpg,0.1,10
12,1,4,,,FMO05-2_157.jpg,0.2,3
13,1,4,,,FMO05-2_157.jpg,0.2,5
14,1,4,,,FMO05-2_157.jpg,0.2,8
15,1,4,,,FMO05-2_157.jpg,0.2,10
16,1,4,,,FMO05-2_157.jpg,0.3,3
17,1,4,,,FMO05-2_157.jpg,0.3,5
18,1,4,,,FMO05-2_157.jpg,0.3,8
19,1,4,,,FMO05-2_157.jpg,0.3,10
20,1,4,,,FMO05-2_157.jpg,0.4,3
21,1,4,,,FMO05-2_157.jpg,0.4,5
22,1,4,,,FMO05-2_157.jpg,0.4,8
23,1,4,,,FMO05-2_157.jpg,0.4,10
24,1,4,,,FMO05-2_157.jpg,0.5,3
25,1,4,,,FMO05-2_157.jpg,0.5,5
26,1,4,,,FMO05-2_157.jpg,0.5,8
27,1,4,,,FMO05-2_157.jpg,0.5,10
0,5,30,-0.22179041046831466,-626.5150809074579,FMO06_185.jpg,0.01,3
1,1,45,,,FMO06_185.jpg,0.01,5
2,0,51,,,FMO06_185.jpg,0.01,8
3,0,51,,,FMO06_185.jpg,0.01,10
4,3,5,0.8118089495406328,-482.370265522019,FMO06_185.jpg,0.05,3
5,3,5,0.8118089495406328,-482.370265522019,FMO06_185.jpg,0.05,5
6,3,5,0.8118089495406328,-482.370265522019,FMO06_185.jpg,0.05,8
7,3,5,0.8118089495406328,-482.370265522019,FMO06_185.jpg,0.05,10
8,3,4,0.856968748287309,-478.9123461887965,FMO06_185.jpg,0.1,3
9,3,4,0.856968748287309,-478.9123461887965,FMO06_185.jpg,0.1,5
10,3,4,0.856968748287309,-478.9123461887965,FMO06_185.jpg,0.1,8
11,3,4,0.856968748287309,-478.9123461887965,FMO06_185.jpg,0.1,10
12,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.2,3
13,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.2,5
14,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.2,8
15,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.2,10
16,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.3,3
17,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.3,5
18,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.3,8
19,3,3,0.8804959892614658,-487.36464046847635,FMO06_185.jpg,0.3,10
20,3,1,0.929206403544942,,FMO06_185.jpg,0.4,3
21,3,1,0.929206403544942,,FMO06_185.jpg,0.4,5
22,3,1,0.929206403544942,,FMO06_185.jpg,0.4,8
23,3,1,0.929206403544942,,FMO06_185.jpg,0.4,10
24,3,1,0.929206403544942,,FMO06_185.jpg,0.5,3
25,3,1,0.929206403544942,,FMO06_185.jpg,0.5,5
26,3,1,0.929206403544942,,FMO06_185.jpg,0.5,8
27,3,1,0.929206403544942,,FMO06_185.jpg,0.5,10
0,1,38,,,FMO06_194.jpg,0.01,3
1,0,41,,,FMO06_194.jpg,0.01,5
2,0,41,,,FMO06_194.jpg,0.01,8
3,0,41,,,FMO06_194.jpg,0.01,10
4,2,11,0.5795256103796849,-408.3088879066085,FMO06_194.jpg,0.05,3
5,2,12,0.530315682360523,-414.8826012497473,FMO06_194.jpg,0.05,5
6,2,19,0.20663751163414298,-451.1324403231861,FMO06_194.jpg,0.05,8
7,1,27,,,FMO06_194.jpg,0.05,10
8,3,3,0.8751293973003241,-368.5194746672279,FMO06_194.jpg,0.1,3
9,2,8,0.7218054732356942,-396.73399707191464,FMO06_194.jpg,0.1,5
10,2,8,0.7218054732356942,-396.73399707191464,FMO06_194.jpg,0.1,8
11,2,8,0.7218054732356942,-396.73399707191464,FMO06_194.jpg,0.1,10
12,3,2,0.9414213695186866,-366.4516576305592,FMO06_194.jpg,0.2,3
13,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.2,5
14,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.2,8
15,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.2,10
16,3,2,0.9414213695186866,-366.4516576305592,FMO06_194.jpg,0.3,3
17,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.3,5
18,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.3,8
19,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.3,10
20,3,2,0.9414213695186866,-366.4516576305592,FMO06_194.jpg,0.4,3
21,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.4,5
22,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.4,8
23,2,6,0.8192214079478346,-396.29739912371286,FMO06_194.jpg,0.4,10
